,tweet,politican,Party,State
12,Our nation mourns the death of Supreme Court Justice Ruth Bader Ginsburg. Renowned for her legal intellect and shar… https://t.co/sEpp3Z4kKu,Patrick J. Toomey ,R,PA 
13,L’Shana Tovah to everyone across Pennsylvania celebrating Rosh Hashanah! May your new year be good and sweet. https://t.co/e8rZKAaehg,Patrick J. Toomey ,R,PA 
14,"RT @usairforce: Flying, fighting and winning since 1947. #USAF73 https://t.co/qM28ykPZwt",Patrick J. Toomey ,R,PA 
15,Today’s blatantly political decision to violate the law irresponsibly heightens the risk that our state will experi… https://t.co/MA1rsUoK6V,Patrick J. Toomey ,R,PA 
16,"Once again, the Pennsylvania Supreme Court has decided that laws have no meaning. The current state election statut… https://t.co/n3mblIeYUD",Patrick J. Toomey ,R,PA 
17,"As a member of the @America250 Commission, I'm happy to share with you a quiz to celebrate #ConstitutionWeek! Test… https://t.co/uskpxkgi7t",Patrick J. Toomey ,R,PA 
18,"The #AbrahamAccords between Israel, the UAE, and Bahrain will reduce hostilities in the region and boost economic,… https://t.co/Sbcctt37sO",Patrick J. Toomey ,R,PA 
19,Thrilled to see #Big10 @PennStateFball will join @Temple_FB and @Pitt_FB in taking to the gridiron this year! It’s… https://t.co/MMGv13QEbM,Patrick J. Toomey ,R,PA 
20,"After attacks on law enforcement in #LancasterPA and LA County, police need to see support from their elected offic… https://t.co/FFRMDpQRZd",Patrick J. Toomey ,R,PA 
21,"Today, I will go to the Senate floor and call for passage of the #ThinBlueLineAct. My bill will give federal prosec… https://t.co/FOQTdXs8uM",Patrick J. Toomey ,R,PA 
22,"The recent ambush/shooting of law enforcement officers in LA was horrific, and predictable. Politicians bending to… https://t.co/rlSvRKSVJx",Patrick J. Toomey ,R,PA 
23,"Destroying property and blocking roadways without a permit, as occurred last night in Lancaster, is not peaceful protesting. #LancasterPA",Patrick J. Toomey ,R,PA 
24,The body camera footage released by the Lancaster City Bureau of Police seems to detail this exact scenario. It’s n… https://t.co/28pTDo1grH,Patrick J. Toomey ,R,PA 
25,"A full grown man, wielding a large carving knife over his head while charging an officer, obviously poses a mortal… https://t.co/tDbUxp8JIO",Patrick J. Toomey ,R,PA 
26,"First responders rushed to the sites to help and stayed for weeks. People of all faiths prayed together, they gave… https://t.co/TiDJ8kuBRd",Patrick J. Toomey ,R,PA 
27,"On #September11, 2001, our nation was rocked by a terrorist attack that killed thousands of people at the World Tra… https://t.co/XQRErpxJ3Z",Patrick J. Toomey ,R,PA 
28,"Over a 30 hour period on D-Day, Cpl. Waverly Woodson tended to 200 of his fellow soldiers - even after being wounde… https://t.co/Rig1ySzGWY",Patrick J. Toomey ,R,PA 
29,"Intimidating people to get your demands met isn't peaceful protesting.

Damaging or destroying reeling businesses h… https://t.co/BDLscV9nQy",Patrick J. Toomey ,R,PA 
30,#LaborDay is a time to recognize the accomplishments and sacrifices of American workers. While we'll be celebrating… https://t.co/06dR3D7xYZ,Patrick J. Toomey ,R,PA 
31,"Philly has a low #COVID19 positive rate and plenty of hospital capacity. Despite what the data says, no one can din… https://t.co/5fuFOEA4hy",Patrick J. Toomey ,R,PA 
32,Sgt. Wilson was murdered intervening in an armed robbery. He was a hero. Vandalizing a mural honoring Sgt. Wilson w… https://t.co/8GH0hPqthQ,Patrick J. Toomey ,R,PA 
33,"Illegal fentanyl was found in 70% of PA OD deaths in 2018. After a 4-year fight, the Senate passed my bipartisan bi… https://t.co/D0aZDIAhpc",Patrick J. Toomey ,R,PA 
34,"Slave labor, forced sterilization, and massive prison camps. These are just a few of the atrocities communist Chine… https://t.co/3ddt3W9B2Z",Patrick J. Toomey ,R,PA 
35,"RT @SenateGOP: 100 years ago, the 19th Amendment was ratified.

Today, let's all come together to celebrate a century of Women's Suffrage i…",Patrick J. Toomey ,R,PA 
36,RT @HSUSNews: .@HumaneSociety presents Sen. Pat Toomey with the Pennsylvania 2019 Legislator of the Year Award for his efforts to help anim…,Patrick J. Toomey ,R,PA 
37,"From jailing journalists to throwing pro-Democracy candidates off the ballot, the actions of China’s communist lead… https://t.co/l3SHYPpiFg",Patrick J. Toomey ,R,PA 
38,The CCP has been systematically eroding the basic freedoms they promised to the people of #HongKong. Those responsi… https://t.co/8uAxi2SnIA,Patrick J. Toomey ,R,PA 
39,"Challenge accepted, @DrJudyMonroe! As @SenatorBennet and I have been saying, the easiest way to protect your friend… https://t.co/7ZV5lrOBVL",Patrick J. Toomey ,R,PA 
40,The Congressional Oversight Commission was established to monitor the COVID-19-related recovery efforts of the Fed… https://t.co/HHzih2RUux,Patrick J. Toomey ,R,PA 
41,RT @USCG: Happy 230th Birthday United States Coast Guard!!!! https://t.co/SHrJf4pKiw,Patrick J. Toomey ,R,PA 
42,Masks during a pandemic shouldn't be controversial. Wearing them in public is our best way to protect each other.… https://t.co/vFrO27NOaM,Patrick J. Toomey ,R,PA 
43,RT @SecretaryCarson: One reason #FYI has been so successful in such short time is because of the partnership from individuals like @SenToom…,Patrick J. Toomey ,R,PA 
44,Voter fraud is an assault on the most foundational aspect of democracy and robs honest voters of their right to sel… https://t.co/MCYha4fxzM,Patrick J. Toomey ,R,PA 
45,I hope the Governor will change his mind before the Blue Jays find somewhere else to call home this summer.,Patrick J. Toomey ,R,PA 
46,"The Blue Jays in Pittsburgh would have meant more hours for some ballpark workers, increased tax revenue for the ci… https://t.co/HCO25Gwg6m",Patrick J. Toomey ,R,PA 
47,"As explained during my roundtable yesterday, Major League Baseball and the Players Association are adhering to CDC… https://t.co/n5xMHMo9PD",Patrick J. Toomey ,R,PA 
48,If it is safe for Pittsburgh to host the #Pirates and visiting clubs for thirty games – and it is – then it is safe… https://t.co/8cgIeJUR7K,Patrick J. Toomey ,R,PA 
49,This decision by Governor Wolf and Health Secretary Levine is baffling and disappointing.,Patrick J. Toomey ,R,PA 
50,"RT @SenToomey: We're 2 days from @MLB's return. I'm hosting a panel w/@Phillies 1B Rhys Hoskins, @Pirates GM Ben Cherington, &amp; officials fr…",Patrick J. Toomey ,R,PA 
51,"We're 2 days from @MLB's return. I'm hosting a panel w/@Phillies 1B Rhys Hoskins, @Pirates GM Ben Cherington, &amp; off… https://t.co/wCAetA1CsP",Patrick J. Toomey ,R,PA 
52,".@MLB is back! To learn more about what is being done to safely resume the game, I'm hosting a virtual panel with… https://t.co/0e8W5kp59j",Patrick J. Toomey ,R,PA 
53,"John Lewis was a great American. 

A civil rights leader and dedicated public servant who successfully led numerous… https://t.co/sZOtrnOaZJ",Patrick J. Toomey ,R,PA 
54,This gives new meaning to dining out on someone else’s tab. PA restaurants don’t want a bailout. They want to safel… https://t.co/cqbENJxXZj,Patrick J. Toomey ,R,PA 
55,.@SecPompeo is right to ground our foreign policy in the support of #UnalienableRights. The long U.S. tradition of… https://t.co/3NnmPgBm77,Patrick J. Toomey ,R,PA 
56,"Earlier this year, I sat down with @ChrisEvans for @ASP. We discussed many issues, like: what got me into politics,… https://t.co/LPm6Piw0cd",Patrick J. Toomey ,R,PA 
57,"The #HongKong Autonomy Act is law! This reaffirms that we, as a nation, #StandWithHongKong. Punishing sanctions are… https://t.co/gttbQQZzUr",Patrick J. Toomey ,R,PA 
58,"Great to have @VP in Pennsylvania today, highlighting the great work our commonwealth’s farmers and manufacturers d… https://t.co/oeF126Os8m",Patrick J. Toomey ,R,PA 
59,"244 years ago in the cradle of liberty, Philadelphia, our founders signed the Declaration of Independence, formally… https://t.co/8Z2rW9HBAd",Patrick J. Toomey ,R,PA 
60,.@ChrisVanHollen's and my bipartisan #HongKong Autonomy Act is now on its way to the president to be signed into la… https://t.co/tWPYdH2tIj,Patrick J. Toomey ,R,PA 
61,RT @ChrisVanHollen: On the floor with @SenToomey asking for a final vote on the House-passed version Hong Kong Autonomy Act. It should pass…,Patrick J. Toomey ,R,PA 
62,The House has unanimously passed the #HongKong Autonomy Act. @ChrisVanHollen and I will pursue Senate concurrence a… https://t.co/DlwzlK3HKH,Patrick J. Toomey ,R,PA 
63,"RT @ChrisVanHollen: Those complicit in snuffing out freedom, democracy, and human rights in Hong Kong must be held accountable. @SpeakerPel…",Patrick J. Toomey ,R,PA 
64,The CCP just passed the #HongKong national security law. This is a horrible blow for the freedoms that Hongkongers… https://t.co/X9vp76ntya,Patrick J. Toomey ,R,PA 
65,"Or - and hear me out - the communist Chinese govt and its collaborators could stop stealing American IP, imprisonin… https://t.co/9kjEd9pjFu",Patrick J. Toomey ,R,PA 
66,The fight to get the #HongKong Autonomy Act is not over. The House still has to pass it and the president has to si… https://t.co/AhmAo6lEBh,Patrick J. Toomey ,R,PA 
67,RT @willmauldin: No partisan divide on China. A bill from @SenToomey and @VanHollenForMD to sanction Beijing officials over Hong Kong passe…,Patrick J. Toomey ,R,PA 
68,"In addition to @ChrisVanHollen, the #HongKong Autonomy Act was aided by @SenThomTillis, @SenBlumenthal,… https://t.co/12HEQebz3y",Patrick J. Toomey ,R,PA 
69,The Senate just unanimously sent a clear message to the Chinese regime: the U.S. won’t tolerate the CCP threatening… https://t.co/fSD2LZgSfr,Patrick J. Toomey ,R,PA 
70,"But instead, Senate Democrats chose obstruction and politics over actual debate and legislating.",Patrick J. Toomey ,R,PA 
71,"Again, a vote today would only have served to start the legislative process. And after all the amendment votes were… https://t.co/LhaL2dOekk",Patrick J. Toomey ,R,PA 
72,"This came after Senate Democrats received repeated assurances of a full debate, and opportunities to amend this bill as they saw fit.",Patrick J. Toomey ,R,PA 
73,"To be clear, this vote wasn’t on final passage of @SenatorTimScott's #JUSTICEAct. Rather, this was a vote to determ… https://t.co/dRsfMzdVH4",Patrick J. Toomey ,R,PA 
74,After weeks of telling anyone with a notebook or microphone that the Senate has an obligation to consider policing… https://t.co/FXPuwRKKm5,Patrick J. Toomey ,R,PA 
75,"The best title I’ve ever had, or ever will have, is dad. Wishing all the other dads a very happy, safe, and relaxing #FathersDay.",Patrick J. Toomey ,R,PA 
76,"Lincoln signed the Emancipation Proclamation in 1862. It would be 3 more years - June 19, 1865 - before all Black p… https://t.co/9N5QVZLNrk",Patrick J. Toomey ,R,PA 
77,The CCP is a gross violator of human rights. Yesterday a bipartisan bill I supported imposing sanctions on those re… https://t.co/nemfn9OqE9,Patrick J. Toomey ,R,PA 
78,The U.S. must hold the CCP accountable for its campaign to end #HongKong’s autonomy. I appreciate @ChrisVanHollen p… https://t.co/cnVBclAIDg,Patrick J. Toomey ,R,PA 
79,"Our Constitution gives Americans the right to peacefully protest, but no right to riot and destroy property. Great… https://t.co/y2afbv8LD1",Patrick J. Toomey ,R,PA 
80,I support the overarching goal of @SenatorTimScott's JUSTICE Act: improving the relationship between law enforcemen… https://t.co/XTWzc7jGad,Patrick J. Toomey ,R,PA 
81,"#FlagDay's origin can be traced back to Pennsylvania. As the story goes, William T. Kerr of Allegheny County first… https://t.co/uAOjvU3raV",Patrick J. Toomey ,R,PA 
82,But that's not all. Two other activists were targeted for holding a virtual meeting on the Tiananmen Square massacr… https://t.co/scPo79FFCc,Patrick J. Toomey ,R,PA 
83,.@zoom_us must not kowtow to the Chinese Communist Party by silencing pro-democracy activists critical of the regim… https://t.co/tOQWBiOuDU,Patrick J. Toomey ,R,PA 
84,Restaurants like Simply Turkey in Harrisburg are taking steps to protect customers and workers. It was great visiti… https://t.co/lIan1Vcy1n,Patrick J. Toomey ,R,PA 
85,"RT @SenateGOP: ✓ CONFIRMED

With a vote of 98-0, the United States Senate has confirmed Gen. Charles Q. Brown, Jr. to be Air Force Chief of…",Patrick J. Toomey ,R,PA 
86,"Today we honor those who bravely charged into the face of evil, putting their lives on the line for the good of all… https://t.co/SU7zp9P8K9",Patrick J. Toomey ,R,PA 
87,"As we reopen PA, we need to understand how businesses &amp; workers have been affected by the crisis, &amp; how they're ada… https://t.co/ve3YiqHEzI",Patrick J. Toomey ,R,PA 
88,The Chinese Communist Party must know there are consequences to destroying the freedom of Hongkongers. My bipartisa… https://t.co/3R2XA0Q4mJ,Patrick J. Toomey ,R,PA 
89,"RT @JonathanTamari: PA @SenToomey speaking on Floyd in Philly now:
""The video of his death is sickening to watch - very very deeply disturb…",Patrick J. Toomey ,R,PA 
90,Today we memorialize all who made the ultimate sacrifice while serving of our nation in uniform. While this… https://t.co/rhRpj8lStF,Patrick J. Toomey ,R,PA 
91,RT @OliviaEnos: You won't want to miss this! Tomorrow we are hosting Martin Lee &amp; Dennis Kwok @Heritage for a webinar on the future of #Hon…,Patrick J. Toomey ,R,PA 
92,RT @ChrisVanHollen: We must stand with the people of Hong Kong who have been bravely protesting for their political freedoms in the face of…,Patrick J. Toomey ,R,PA 
93,"The CCP wants to end #HongKong's autonomy and crush the basic rights and freedoms of Hong Kongers. A new, bipartisa… https://t.co/ZPOgUtnhJK",Patrick J. Toomey ,R,PA 
94,"RT @MLBNetwork: Hear from @JimmyRollins11, @JennieFinch, and MLB’s EVP of Baseball &amp; Softball Development Tony Reagins!",Patrick J. Toomey ,R,PA 
95,RT @PlayBall: .@SenToomey hosts a virtual roundtable on youth baseball and softball: https://t.co/yNioHfz7EW,Patrick J. Toomey ,R,PA 
96,Join me @10AM for a virtual roundtable on safely restarting youth baseball/softball. With me will be @Phillies grea… https://t.co/tTDjPAYwNy,Patrick J. Toomey ,R,PA 
97,Join me tmrw @10AM for a virtual roundtable on safely restarting youth baseball/softball. With me will be @Phillies… https://t.co/cxbVrsikuN,Patrick J. Toomey ,R,PA 
98,"As @zoom_us user, it’s exciting see them opening a new R+D office in Pittsburgh, adding several hundred jobs. I hav… https://t.co/7P1s8CqStv",Patrick J. Toomey ,R,PA 
99,I'm glad @realDonaldTrump is visiting Owens &amp; Minor today to highlight the great work of Pennsylvanians supplying t… https://t.co/N0VqtM8Atv,Patrick J. Toomey ,R,PA 
100,Join me/@RepSmucker @ 10am for a roundtable on safely restarting PA’s economy. Joining us are Steve Massini -… https://t.co/HxIlBkBiZo,Patrick J. Toomey ,R,PA 
101,"During these difficult times, there are so many people to be thankful for. This week I'm particularly grateful for… https://t.co/YSNRzrl0vQ",Patrick J. Toomey ,R,PA 
102,"Wishing all of the mothers across our commonwealth and country, especially my wife Kris and my own mom, a very happ… https://t.co/HJDPLvLrdT",Patrick J. Toomey ,R,PA 
103,Caring for a loved one with Alzheimer's is difficult even in the best of times. If you or someone you know is suffe… https://t.co/HZIMVzMoHu,Patrick J. Toomey ,R,PA 
104,Our nation’s nursing homes face extraordinary challenges right now. See @SenBobCasey's &amp; my op-ed in the @mcall on… https://t.co/JJKdGkMPp5,Patrick J. Toomey ,R,PA 
105,"We are currently experiencing technical difficulties, but will be live again in a minute. https://t.co/QVe1YpdRsp",Patrick J. Toomey ,R,PA 
106,My virtual roundtable is starting in just a few minutes. You can watch live here: https://t.co/hoQsCft1CN,Patrick J. Toomey ,R,PA 
107,"At 11:30 AM, I’m hosting a virtual roundtable on the best practices to safely reopen the economy. Joining are healt… https://t.co/RMHRLkve4A",Patrick J. Toomey ,R,PA 
108,"RT @WSJopinion: America and Britain, united in their devotion to liberty, should abolish tariffs, quotas and set-asides, write Phil Gramm a…",Patrick J. Toomey ,R,PA 
109,Today’s @PittsburghPG: I detail my #PAStartsUpSafely framework to safely reopen the PA economy. Steps that state go… https://t.co/5yRaYrdBer,Patrick J. Toomey ,R,PA 
110,"As a Pennsylvanian &amp; former Little Leaguer, this hurts. @LittleLeague showcases the hard work, dedication &amp; sportsm… https://t.co/0zYEkyvcSR",Patrick J. Toomey ,R,PA 
111,This is part of my #PAStartsUpSafely framework. Glad @GovernorTomWolf made this decision. Hopefully it doesn’t stop… https://t.co/nJfxC9uiMA,Patrick J. Toomey ,R,PA 
112,RT @JoeDeFeliceHUD: 🚨🚨BIG NEWS - @HUDgov has selected @PhiladelphiaGov &amp; @PhilaHsgAuthPHA as recipients of a $30 Million Dollar #ChoiceGran…,Patrick J. Toomey ,R,PA 
113,"RT @MarsysLawforAll: Even in the midst of these difficult times, the fight for crime victims' rights continues. #NCVRW2020 https://t.co/2LY…",Patrick J. Toomey ,R,PA 
114,Restarting the economy won't happen overnight. It will take a data-driven approach to ensure the well-being of all… https://t.co/q11sNvWDrT,Patrick J. Toomey ,R,PA 
115,"ICYMI: @USDOT chose the Philly Shipyard to build 2 major ships. As a result, 100s of jobs will be created &amp; the shi… https://t.co/dmWJ2hPe9Y",Patrick J. Toomey ,R,PA 
116,.@riteaid is now offering free drive through COVID-19 testing for symptomatic at-risk individuals (seniors/health c… https://t.co/VyACltKv7F,Patrick J. Toomey ,R,PA 
117,Today we remember the millions of Jews and all who were persecuted and murdered during the Holocaust. We take the t… https://t.co/wEtPAZHqyG,Patrick J. Toomey ,R,PA 
118,"A big congratulations to @SenBobCasey and Terese on the birth of their first grandchild, Max! From the Toomey famil… https://t.co/SfmwVGXLYe",Patrick J. Toomey ,R,PA 
119,"I am very grateful to all of those on the frontlines battling against the COVID-19 pandemic. To the doctors, nurses… https://t.co/wXWS9NscfT",Patrick J. Toomey ,R,PA 
120,"I enjoy leading the annual Senate recognition of the Sikh holiday of #Vaisakhi. As social distancing continues, thi… https://t.co/a3QT5Uket3",Patrick J. Toomey ,R,PA 
121,Important info for PA: @PALaborIndustry has a new job portal to connect applicants with some of the essential busin… https://t.co/oq24iyEtwK,Patrick J. Toomey ,R,PA 
122,"To all across Pennsylvania celebrating the resurrection of our lord and savior, I wish you a very happy and safe Ea… https://t.co/u7EHWTsiDU",Patrick J. Toomey ,R,PA 
123,"RT @SenatorTimScott: Just so everyone knows, Senate Democrats just objected to extending funding for the Paycheck Protection Program. More…",Patrick J. Toomey ,R,PA 
124,"To the Jewish community all across our commonwealth, I wish you a healthy, safe, and happy #Passover. https://t.co/stkV8NeBec",Patrick J. Toomey ,R,PA 
125,"RT @SenBobCasey: As many families rely on nursing homes to provide quality care for their loved ones, @SenToomey and I asked the Administra…",Patrick J. Toomey ,R,PA 
126,Seniors are among those most vulnerable facing COVID-19. That's why @SenBobCasey and I want @CMSGov to detail their… https://t.co/AQ39l5cSz3,Patrick J. Toomey ,R,PA 
127,"RT @SenatorBennet: This is the right move. 

It's still critical for everyone to stay home and practice social distancing, but when you abs…",Patrick J. Toomey ,R,PA 
128,"Wearing a cloth mask when in public will limit transmission of COVID-19. My mask protects you, your mask protects m… https://t.co/kRkLPwPuOk",Patrick J. Toomey ,R,PA 
129,Important info for small businesses: SBA’s #PaycheckProtectionProgram (PPP) launches today. PPP loans can be forgiv… https://t.co/MA3tGTBWcC,Patrick J. Toomey ,R,PA 
130,Good talking w/ @SalenaZito about the bipartisan push @SenatorBennet and I are making in support of #Masks4All. Thi… https://t.co/ISJ4O71GDK,Patrick J. Toomey ,R,PA 
131,My mask can protect you. Your mask can protect me. I’m encouraged by this reporting and am hopeful the @CDCgov will… https://t.co/eFAOg8eqWV,Patrick J. Toomey ,R,PA 
132,RT @JonahDispatch: PSA: Cover your schnozzle whenever you can. https://t.co/egr20erOp2,Patrick J. Toomey ,R,PA 
133,"#Masks4All is simple: when in public, wear a cotton t-shirt/bandanna over your mouth/nose to protect those around y… https://t.co/vbWQQzHKkg",Patrick J. Toomey ,R,PA 
134,"RT @jeremyphoward: Thanks to you all, the world is now hearing the #masks4all call!

Thanks especially to @washingtonpost, who just publish…",Patrick J. Toomey ,R,PA 
135,Great speaking with @LarryOConnor about my support for the #Masks4All movement and why I think folks using homemade… https://t.co/8Q11LY7U3N,Patrick J. Toomey ,R,PA 
136,"Since 2017, my office has honored over 7,000 Vietnam veterans in connection with #VietnamVeteransDay. With these ce… https://t.co/1DE5vHjF2g",Patrick J. Toomey ,R,PA 
137,"Vietnam veterans haven't always been treated with the respect they've earned. Thankfully, our nation has taken step… https://t.co/LjajQL7nlM",Patrick J. Toomey ,R,PA 
138,Research shows that fluids spread when coughing/sneezing are a big transmitter of COVID-19. Each of us needs to do… https://t.co/ehyECeLG21,Patrick J. Toomey ,R,PA 
139,Tom was a true man for others who delivered hundreds of babies for free in his hometown in Oklahoma during his time… https://t.co/9y5CjxU7nk,Patrick J. Toomey ,R,PA 
140,"He was a tireless advocate against government waste, fraud, and abuse who helped to end the harmful practice of ear… https://t.co/ce4VE0mEvW",Patrick J. Toomey ,R,PA 
141,I am saddened by the death of my friend and former colleague Dr. Tom Coburn. Respected by lawmakers on both sides o… https://t.co/199ZdL5N9w,Patrick J. Toomey ,R,PA 
142,"RT @DHSgov: Due to circumstances resulting from the #coronavirus pandemic and the national emergency declaration, DHS, as directed by Presi…",Patrick J. Toomey ,R,PA 
143,"For the men and women across America who woke up today without a job to go to, when this pandemic finally passes, i… https://t.co/1iL6W9H89F",Patrick J. Toomey ,R,PA 
144,This bill is a bipartisan product. It was assembled after days of negotiations between Republican and Democratic se… https://t.co/vhg4GzwgW5,Patrick J. Toomey ,R,PA 
145,"RT @MeetThePress: WATCH: Republican @SenToomey describes the three categories of the coronavirus relief bill, awaiting procedural vote this…",Patrick J. Toomey ,R,PA 
146,The global COVID-19 pandemic calls for unprecedented action. I'm working with a bipartisan group of colleagues to g… https://t.co/8ZPkpsDKbW,Patrick J. Toomey ,R,PA 
147,"RT @IRSnews: Following #COVID19 outbreak, Treasury and #IRS issue guidance on delaying tax payments until July 15 2020. You still need to f…",Patrick J. Toomey ,R,PA 
148,RT @TravelGov: Travel Advisory: Level 4 - The Department of State advises U.S. citizens to avoid all international travel due to the global…,Patrick J. Toomey ,R,PA 
149,RT @CDCgov: Think you might have #COVID19? Learn steps you can take to manage your health at home and help prevent the spread to others in…,Patrick J. Toomey ,R,PA 
150,"There are so many people &amp; orgs to be thankful for in the midst of the #COVIDー19 pandemic. For instance,… https://t.co/KAnK3MXkOc",Patrick J. Toomey ,R,PA 
151,"RT @PAHealthDept: #COVID19 Update: 
Today (3/17/20 at 12:00 am), there are 20 additional positive cases of COVID-19 in PA, bringing the sta…",Patrick J. Toomey ,R,PA 
152,RT @CDCgov: #HCPs: Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: #COVID19 Update and Information for Long-te…,Patrick J. Toomey ,R,PA 
153,"Today, @PhillyPolice had one of their own taken from them. My statement on the murder of Corporal James O’Connor: https://t.co/Udae8rI2uC",Patrick J. Toomey ,R,PA 
154,The problem is availability of test kits. We need more of them. I’ve been laser focused on this since the outbreak… https://t.co/Qze8Cc3iTH,Patrick J. Toomey ,R,PA 
155,"...if you cough or sneeze, cover your nose and mouth with a tissue or the inside of your elbow, wear a facemask if… https://t.co/ttbUPkTnRT",Patrick J. Toomey ,R,PA 
156,I urge all Pennsylvanians to follow the advice of the experts at the Centers for Disease Control &amp; Prevention: wash… https://t.co/gb2Uh0R0qK,Patrick J. Toomey ,R,PA 
157,"I will continue my efforts to help PA hospitals, health care providers, &amp; state &amp; local officials expand our testin… https://t.co/943B6tdeJD",Patrick J. Toomey ,R,PA 
158,"Out of an abundance of caution, most of my Washington D.C. staff will telework beginning tomorrow. My seven state o… https://t.co/xzczz5GyWm",Patrick J. Toomey ,R,PA 
159,"The COVID-19 virus poses a significant threat to public health. The Senate Sergeant at Arms made the tough, but rig… https://t.co/ovAZbJ8pWf",Patrick J. Toomey ,R,PA 
160,RT @Heritage: LIVE: @SenToomey is here with us today—speaking now about why capitalism produces the best conditions for the largest number…,Patrick J. Toomey ,R,PA 
161,"A sad reminder of the danger volunteer firefighters face daily: A Mount Holly Springs firefighter, Jerome Guise, wa… https://t.co/wEiIIOI9OS",Patrick J. Toomey ,R,PA 
162,"COVID-19 update:

Now four presumed cases of COVID-19 in PA. Two new presumed cases in Montco reported tonight.

PA… https://t.co/37pAEWHoxe",Patrick J. Toomey ,R,PA 
163,"Congress is very likely to approve supplemental funding this week to provide states, local governments, and health… https://t.co/xYxc1jxeqf",Patrick J. Toomey ,R,PA 
164,Expanding our capacity to test for the coronavirus on a large scale is my priority right now. I have been in contac… https://t.co/rdB9hzMVXN,Patrick J. Toomey ,R,PA 
165,Few nations have been as good a friend to the U.S. as Israel. That's why those of us in Congress must continue supp… https://t.co/8iVKjFyEds,Patrick J. Toomey ,R,PA 
166,"Terrible news out of Franklin County last night, where a @PAStatePolice trooper was shot during a traffic stop. Ano… https://t.co/7kapGLCqL4",Patrick J. Toomey ,R,PA 
167,"RT @PAManufacturers: @SenToomey Thank you for your leadership, @SenToomey! PA's #manufacturing  jobs depend on PA's @MarcellusGas  #natgas…",Patrick J. Toomey ,R,PA 
168,Prominent Democrats' plan to ban fracking is dangerous and economically devastating. I'm fighting to protect natura… https://t.co/6HovXoXkKX,Patrick J. Toomey ,R,PA 
169,RT @RepSmucker: Happy Fasnacht Day! Hope you’re enjoying these tasty treats with deep roots in our Pennsylvanian Dutch heritage in the Susq…,Patrick J. Toomey ,R,PA 
170,ATI's case shows that tariffs impose costs on U.S. firms and threaten good American jobs. Glad to see @PittsburghPG… https://t.co/BVD1YJqKYU,Patrick J. Toomey ,R,PA 
171,"Donating food to the less fortunate should be as easy as possible. However, a lack of liability protections are a b… https://t.co/McfUxlWXCi",Patrick J. Toomey ,R,PA 
172,"Today, we honor George Washington, the first president of our great republic and a shaper of our democracy. Wishing… https://t.co/8l0X225BXP",Patrick J. Toomey ,R,PA 
173,What's sweet on #ValentinesDay? Candy from one of PA's many confectioners. What's not? Our gov. sponsored sugar pro… https://t.co/7cRjg41UQi,Patrick J. Toomey ,R,PA 
174,His legacy is so impressive that former President Clinton awarded him the Presidential Medal of Freedom. It is espe… https://t.co/HX0SlgKZda,Patrick J. Toomey ,R,PA 
175,"Serving as the first African American law clerk on the Supreme Court, the first African American Secretary of Trans… https://t.co/c0fBkNPCaP",Patrick J. Toomey ,R,PA 
176,"I partnered with @SenBobCasey to honor the life of William T. Coleman Jr, whose lifelong work promoting equality an… https://t.co/Jfi3cQGbNj",Patrick J. Toomey ,R,PA 
177,"This is a terrible idea that would wreck the PA economy. Here's what we'd lose:

❌Largest source for electric gener… https://t.co/CKAds7dcDK",Patrick J. Toomey ,R,PA 
178,"RT @WhiteHouse: ""When sanctuary cities refuse to comply with ICE detainers, they create a nationwide patchwork of places where the law is e…",Patrick J. Toomey ,R,PA 
179,RT @mcall: A puffed and prim poodle from Northampton Borough took the coveted Best in Show prize at the 144th #WestminsterDogShow  https://…,Patrick J. Toomey ,R,PA 
180,"“Four score and seven years ago our fathers brought forth on this continent, a new nation, conceived in Liberty, an… https://t.co/CUGHyhf0OH",Patrick J. Toomey ,R,PA 
181,"The Chinese gov. hacked &amp; stole the private data of millions of Americans, including over 5.5 million Pennsylvanian… https://t.co/e2MQsZcdbz",Patrick J. Toomey ,R,PA 
182,PA’s future is bright. Yet another example: students at @StateCollegeHS took top prize in @iteea's nation-wide adap… https://t.co/S1u9Nlb7d2,Patrick J. Toomey ,R,PA 
183,"The economy is the best its been in my life and I'm not that young. January's jobs report showed: 

✅225K jobs adde… https://t.co/DoZlVE5caS",Patrick J. Toomey ,R,PA 
184,"Today, I joined a majority of the Senate in voting to acquit President Trump. My full statement is below. https://t.co/R4xDR9EoS2",Patrick J. Toomey ,R,PA 
185,"Finally, President Trump has inarguably made our country safer. The administration deserves praise for taking out t… https://t.co/PTxrkK9Ndc",Patrick J. Toomey ,R,PA 
186,I’m glad Stephanie and Janiyah Davis from Philadelphia were in the chamber tonight to put a face to the problems fa… https://t.co/eo13R93Rs2,Patrick J. Toomey ,R,PA 
187,President Trump was also right to discuss the need to expand school choice. Every child in our country deserves a h… https://t.co/74qXgJVl4z,Patrick J. Toomey ,R,PA 
188,Congress should pass my Stop Dangerous Sanctuary Cities legislation to help put an end to sanctuary city policies once and for all.,Patrick J. Toomey ,R,PA 
189,"For five years, I have fought to end dangerous sanctuary city policies. I appreciate that President Trump continues… https://t.co/KXSFUC5GWt",Patrick J. Toomey ,R,PA 
