,tweet,politican,Party,State
179,The new FishLine app connects customers looking for fresh local seafood directly with RI fishermen. A great idea fo… https://t.co/os6cBJSy9J,Sheldon Whitehouse ,D,RI 
180,Astounding to watch my Republican colleagues say we don’t feel urgency (Mitch: no “urgency”) and are too partisan (… https://t.co/WwYUddyYir,Sheldon Whitehouse ,D,RI 
181,"Look at that. Close off the 5-4 partisan decisions spigot (over 80 of them) for a bit, and popularity goes up! As f… https://t.co/GrAdcTrhq6",Sheldon Whitehouse ,D,RI 
182,A lot of work went into Rhode Island being number three for healthcare in the country; behind only Massachusetts (M… https://t.co/hmLUcLhb1V,Sheldon Whitehouse ,D,RI 
183,RT @SenFeinstein: We filed an amicus brief in the 2nd Circuit urging the court to reject a Trump administration rule that would allow healt…,Sheldon Whitehouse ,D,RI 
184,"It seems impossible, but Republicans can’t run the Postal Service — an agency in the US Constitution. How can they… https://t.co/zF0oz5MsNG",Sheldon Whitehouse ,D,RI 
185,And I should perhaps confess here and now to the full extent of my conspiracy with Judge McConnell on this question… https://t.co/aC0Nf5ZRez,Sheldon Whitehouse ,D,RI 
186,"Two months of ignoring the HEROES Act; 

Republicans still don’t know what they want; 

Republican Senators still d… https://t.co/3YcumSOQLM",Sheldon Whitehouse ,D,RI 
187,"RT @RIHEALTH: .@GovRaimondo: Starting today, we're expanding our asymptomatic testing to every Rhode Islander 18-39 years old. Beginning to…",Sheldon Whitehouse ,D,RI 
188,".@USChamber is one of the worst two climate obstructors in the United States. By belonging to @USChamber, companies… https://t.co/CBJfabVzEN",Sheldon Whitehouse ,D,RI 
189,Lots of wind damage across RI this morning. Remember that downed power lines should always be treated as live wires… https://t.co/pz0CAcjK77,Sheldon Whitehouse ,D,RI 
190,"RT @CDCEnvironment: Prevent #COpoisoning. If the power is out, DON’T run a generator or any gas-powered engine inside! Use generators outsi…",Sheldon Whitehouse ,D,RI 
191,"""At the same time, we have hundreds of companies that care about climate and are actively reducing emissions in the… https://t.co/QTdzBPRVRG",Sheldon Whitehouse ,D,RI 
192,"""That includes the fossil fuel companies &amp; in the US, the Chamber of Commerce, National Association of Manufacturer… https://t.co/5nwpnKUyDj",Sheldon Whitehouse ,D,RI 
193,“One central obstacle that has inhibited climate-friendly public policy is the powerful vested interests that use t… https://t.co/WZ60nWdnMg,Sheldon Whitehouse ,D,RI 
194,"Important report because... they don’t. Like, at all. Worse, their trade groups oppose! Corporate America totally s… https://t.co/yHkdglljdy",Sheldon Whitehouse ,D,RI 
195,"""The bottom line: it’s time for companies to lobby for climate policy - everywhere they operate, at every level of… https://t.co/bq9MO31MVN",Sheldon Whitehouse ,D,RI 
196,"“More than anything, going ‘all in’ on climate change requires reevaluating how the company advocates for public po… https://t.co/2CakM5viYq",Sheldon Whitehouse ,D,RI 
197,There’s really not much to say about this. He just… has no idea what he’s talking about. https://t.co/zDYFHWnCq3,Sheldon Whitehouse ,D,RI 
198,The House passed the HEROES Act in May. It extends the additional unemployment benefits that millions of Americans… https://t.co/rGZh6smpIY,Sheldon Whitehouse ,D,RI 
199,RT @RhodeIslandEMA: Storms like #Isaias that bring high winds are a good reminder to protect your home before a tropical storm or hurricane…,Sheldon Whitehouse ,D,RI 
0,It’s been 72 hours since I released 11 years of state and federal tax returns and challenged @HarrisonJaime to do t… https://t.co/9dYsrvd5lZ,Lindsey Graham ,R,SC 
1,To those who want to defund the police: we will continue to DEFEND the police here in South Carolina. We stand behi… https://t.co/n0RPuTX83G,Lindsey Graham ,R,SC 
2,Today we honored Anderson County law enforcement officers at their Back the Blue ceremony and parade. https://t.co/RD91BD1o3e,Lindsey Graham ,R,SC 
3,I urge the @FEC and others to investigate this situation. Is money being laundered through @ActBlue from straw dono… https://t.co/sazUmcGTNP,Lindsey Graham ,R,SC 
4,"Compared to @WINRED, only 4% of conservative donors were listed as unemployed. I don’t believe Democrats are 12 tim… https://t.co/SAFbO1BzC4",Lindsey Graham ,R,SC 
5,Wow – this sounds fishy as hell. Nearly 50% of liberal donors using @actblue were untraceable and listed as unemplo… https://t.co/cOFTF8e16Z,Lindsey Graham ,R,SC 
6,"This agreement sets the Middle East on a new course of cooperation and economic integration.

Well done President… https://t.co/kgqtd8ipJN",Lindsey Graham ,R,SC 
7,"What incredible times we are living in.

Adding Bahrain to the list of Arab nations to recognize the State of Israe… https://t.co/19ap84s77z",Lindsey Graham ,R,SC 
8,"At 3:00 pm will be speaking with cadets at @Citadel1842 about 9/11.  #NeverForget

WATCH ONLINE:

Facebook:… https://t.co/pTo9Nub3eT",Lindsey Graham ,R,SC 
9,I strongly believe that my criticism of these trials is widely shared by members of the Senate in both parties.… https://t.co/MfPGqPf02L,Lindsey Graham ,R,SC 
10,"More is unknown about these trials than is known.  

These actions give sham trials a bad name.

This gruesome epis… https://t.co/pkJK2N6ikg",Lindsey Graham ,R,SC 
11,I am deeply disappointed about the lack of transparency in the trials of eight unnamed individuals in Saudi Arabia… https://t.co/TDpmLYJiSs,Lindsey Graham ,R,SC 
12,"Speaking with @seanhannity about this development and more on #CrossfireHurricane tonight at 9:15 pm.

Tune in! 

https://t.co/WBcrAuLdMU",Lindsey Graham ,R,SC 
13,This decision meets the desires of our coastal communities and state’s leadership. I took their feedback to Washing… https://t.co/n6Eah96Bsi,Lindsey Graham ,R,SC 
14,A great list of conservative jurists and accomplished Americans to consider for future vacancies on the Supreme Cou… https://t.co/bvsWfko9aN,Lindsey Graham ,R,SC 
15,"The residual US force, combined with Iraqi security forces and other partner nations, should be sufficient to preve… https://t.co/03pzY62XeW",Lindsey Graham ,R,SC 
16,"The physical ISIS Caliphate has been destroyed and the Iraqi security forces are becoming more capable.   

However… https://t.co/Vr0qQZevOH",Lindsey Graham ,R,SC 
17,"Due to conditions on the ground I support President @realDonaldTrump's decision to draw down to 3,000 American troo… https://t.co/OXwZvZ2fYe",Lindsey Graham ,R,SC 
18,@realDonaldTrump The decision by President Trump to include South Carolina meets the desires of our coastal communi… https://t.co/UJVOCnSiZO,Lindsey Graham ,R,SC 
19,"@realDonaldTrump After receiving positive feedback from Governor McMaster and state leaders, I led an effort to ens… https://t.co/eAyPtjP0IH",Lindsey Graham ,R,SC 
20,@realDonaldTrump When I first learned that there would be an extension of the ban on drilling off the Florida coast… https://t.co/rjaI4kSeD8,Lindsey Graham ,R,SC 
21,@realDonaldTrump This issue has been a long time coming and I have worked extensively with President Trump about th… https://t.co/7WseuHp3Ri,Lindsey Graham ,R,SC 
22,"Great news for South Carolina! 

I am very pleased President @realDonaldTrump listened to the desires of South Caro… https://t.co/3QwetI3Sf1",Lindsey Graham ,R,SC 
23,"Can’t believe the @USNavy is considering canceling contracts for priests as a cost-cutting measure.  

If true, we… https://t.co/ISwuYKpFel",Lindsey Graham ,R,SC 
24,"This connection to the homeland is very valuable for our military members.  

Stars and Stripes provides a valuable… https://t.co/g9DQL2967h",Lindsey Graham ,R,SC 
25,"I know firsthand how important it is for military members and their families who are stationed far from home and, i… https://t.co/gFBkGx0pve",Lindsey Graham ,R,SC 
26,"Glad to see that President @realDonaldTrump objects to the Pentagon's decision to defund Stars and Stripes, a valua… https://t.co/qIuKIztOAc",Lindsey Graham ,R,SC 
27,"These groups work hard to defend faith and freedom in the Upstate, and I am honored to have their support.",Lindsey Graham ,R,SC 
28,Grateful to have had the opportunity to catch up with friends while overlooking Lake Keowee at a BBQ lunch hosted b… https://t.co/7KSJb7w5vy,Lindsey Graham ,R,SC 
29,Had a great lunch today at Inky’s in Easley where we discussed an exciting new development project they are working… https://t.co/e1jTQKnyPR,Lindsey Graham ,R,SC 
30,A major step forward in normalizing the Mideast and replacing policies of the past with opportunities for the futur… https://t.co/GFItVeoOli,Lindsey Graham ,R,SC 
31,Congratulations to the Trump Administration and the Kingdom of Saudi Arabia for yet another sea change in the Middl… https://t.co/MEBDqNfAX5,Lindsey Graham ,R,SC 
32,"The @GeorgetownCCOC’s “Politics and Pilau“ might have been online this year, but I made sure to bring my own chicke… https://t.co/QEXuShVcgu",Lindsey Graham ,R,SC 
33,It appears to me that the state legislature is on track to strike a good balance between expanding access to voting… https://t.co/zeDiwVT0Ly,Lindsey Graham ,R,SC 
34,"This is the most dangerous time, in modern American history, to be a cop.

WATCH:
https://t.co/2Lp9G83cgJ",Lindsey Graham ,R,SC 
35,"Press conference with law enforcement officials.

WATCH:
https://t.co/2Lp9G83cgJ",Lindsey Graham ,R,SC 
36,We enjoyed visiting with small business owners in downtown Newberry and making sure the Opera House’s reopening is… https://t.co/0Vw3BkgvMe,Lindsey Graham ,R,SC 
37,Great to spend the afternoon with my old JAG buddy Scott Cain and Michelle Long with the Newberry County Chamber. https://t.co/ujmVuoxR2k,Lindsey Graham ,R,SC 
38,"Speaking with @seanhannity on Fox News at 9:40 pm about my opposition to #DefundThePolice.

Simply put, defunding t… https://t.co/v8FpFkNRTp",Lindsey Graham ,R,SC 
39,"Just when you thought it couldn’t get crazier....it did.
 
The idea of DC renaming monuments to our Founding Father… https://t.co/bbyzqsYyf9",Lindsey Graham ,R,SC 
40,"RT @TomRiceSC7: . @LindseyGrahamSC is effective. He gets things done. He is a recognized leader in the world, and when he talks to people-…",Lindsey Graham ,R,SC 
41,"Press conference in Florence with law enforcement officers. 

WATCH via @wpdeabc15:

https://t.co/TXciZDCf4a",Lindsey Graham ,R,SC 
42,When it comes to law and order and violence on our streets President @realDonaldTrump has been consistent on this issue from the start.,Lindsey Graham ,R,SC 
43,Biden is reluctantly emerging from his basement to confront this issue because Americans -- and what they see takin… https://t.co/qlbiJUj2RL,Lindsey Graham ,R,SC 
44,Violence in our communities was never mentioned at the #DemConvention because Democrats simply did NOT want to go t… https://t.co/AILWPuZPrU,Lindsey Graham ,R,SC 
45,"RT @twarrighi: Hey @scdp &amp; @harrisonjaime. The house in your new mailer is in the COUNTRY of Norway - not Norway, SC. If you'd like a photo…",Lindsey Graham ,R,SC 
46,"To all of those participating in Super Saturday on my behalf, thank you so much. To the volunteers who distributed… https://t.co/cua5bMbjXj",Lindsey Graham ,R,SC 
47,Very sad to hear of the tragic death of Chadwick Boseman.  One of the greatest actors of his generation and a South… https://t.co/ccPwaHF1AV,Lindsey Graham ,R,SC 
48,"Very sad to hear of the passing of Hayne Hipp. He was a good man who improved his community and our state.

He will… https://t.co/WT83HEhfdZ",Lindsey Graham ,R,SC 
49,"A great speech tonight and a great week for President @realDonaldTrump.

President Trump’s speech laid out the clea… https://t.co/U80pnimP1o",Lindsey Graham ,R,SC 
50,"RT @Reince: Getting ready to hear from @IvankaTrump and @realDonaldTrump !
@LindseyGrahamSC https://t.co/58lbUTxFHI",Lindsey Graham ,R,SC 
51,"We remain concerned and sending prayers to our fellow citizens in the path of #HurricaneLaura.  

South Carolinians… https://t.co/gmoUJmFHyw",Lindsey Graham ,R,SC 
52,@VP America needs to reelect the Trump-Pence team for another four years!,Lindsey Graham ,R,SC 
53,Mike Pence is one of the most capable and decent people to ever occupy the office of Vice President of the United S… https://t.co/ff7LOhNSf4,Lindsey Graham ,R,SC 
54,"South Carolina is a great place to live and do business, and I’m confident better days lie ahead.",Lindsey Graham ,R,SC 
55,We also stopped by the Habitat for Humanity ReStore to discuss how their work helps South Carolinians achieve the A… https://t.co/uxwYjHG9EQ,Lindsey Graham ,R,SC 
56,"Amy introduced me to Kathryn, who was recognized by @SBAgov as South Carolina’s 2019 Young Entrepreneur of the Year… https://t.co/F6PlUeLRNq",Lindsey Graham ,R,SC 
57,"Had a great morning in downtown Camden with Amy Kinard, President of the Kershaw County Chamber. https://t.co/pHSuiGoWF2",Lindsey Graham ,R,SC 
58,"@realDonaldTrump When it comes to the police: 

I believe in transparency and accountability, but I reject a presum… https://t.co/95y3Tsm00T",Lindsey Graham ,R,SC 
59,"Glad to see President @realDonaldTrump working with Wisconsin state officials to restore order in #Kenosha.   

Pea… https://t.co/vWurtAHhQ4",Lindsey Graham ,R,SC 
60,"Beautiful words by @MELANIATRUMP who has done an incredible job as our @FLOTUS.

Her speech was optimistic and remi… https://t.co/JR1vBTAfqU",Lindsey Graham ,R,SC 
61,"Incredible speech by @EricTrump 
 showcasing how President @realdonaldtrump has made America strong again.

Well done!",Lindsey Graham ,R,SC 
62,"@Comey @Comey, check your calendar for open Tuesdays/Wednesdays between September 15-30.  

The invitation is forthcoming. 

(2/2)",Lindsey Graham ,R,SC 
63,"Recently @Comey has appeared on Face the Nation and written an oped in the Washington Post.  

I imagine he would g… https://t.co/c8iR0H77AK",Lindsey Graham ,R,SC 
64,"Two years ago today America lost one of her greatest champions, the Senate lost one of its most effective members,… https://t.co/23Kymmy03b",Lindsey Graham ,R,SC 
65,"Great night for South Carolina at #RNC2020 showcasing @nikkiHaley and @SenatorTimScott.  

Both knocked it out of t… https://t.co/nvn2MQbuqf",Lindsey Graham ,R,SC 
66,"Great

Phenomenal speech by @SeanParnellUSA, a combat veteran who risked it all for his nation.

He is running for… https://t.co/3EcfcVi10C",Lindsey Graham ,R,SC 
67,"@HerschelWalker @realDonaldTrump The Trump campaign should use Herschel extensively in the campaign.  

#RNCConvention2020",Lindsey Graham ,R,SC 
68,"A very compelling speech by @HerschelWalker detailing his 37-year relationship with President @realDonaldTrump. 

H… https://t.co/QWwTkGHru1",Lindsey Graham ,R,SC 
69,"Speaking with @seanhannity in just a few minutes about the #2020Election and #RNC2020Convention.

Tune in!",Lindsey Graham ,R,SC 
70,Speaking with @seanhannity tonight at 9:20 pm about  why America needs to re-elect @realDonaldTrump as President.… https://t.co/fC6b8q09tV,Lindsey Graham ,R,SC 
71,"The Case for @realDonaldTrump.

#Trump2020 
#RNCConvention2020 

https://t.co/kcgil7Y8AR",Lindsey Graham ,R,SC 
72,"Speaking with Fox News Radio Brian @kilmeade in just a few minutes.  

Tune in!

https://t.co/Y7MRlJiSB6",Lindsey Graham ,R,SC 
73,"Speaking with Brian @kilmeade on Fox News Radio at 11:30 am this morning.

LISTEN LIVE:
https://t.co/Y7MRlJiSB6",Lindsey Graham ,R,SC 
74,"President @realDonaldTrump has delivered – why I'm voting to reelect the president.

https://t.co/kcgil7Y8AR",Lindsey Graham ,R,SC 
75,RT @senjudiciary: Senate Judiciary Committee Chairman @LindseyGrahamSC today released newly declassified FBI documents and communications d…,Lindsey Graham ,R,SC 
76,"The FBI’s double standard when it came to the Clinton and Trump campaigns.

#CrossfireHurricane https://t.co/1jcT7LFwnM",Lindsey Graham ,R,SC 
77,These are the newest declassified documents showing the differences between treatment of the Clinton and Trump camp… https://t.co/cizny4aMjf,Lindsey Graham ,R,SC 
78,There was a clear double standard by the Department of Justice and FBI when it came to the Trump and Clinton campaigns in 2016.,Lindsey Graham ,R,SC 
79,"Speaking with @MariaBartiromo this morning at 10:30 am.  

Will be discussing and releasing newly declassified FBI… https://t.co/C7ylyiCWSq",Lindsey Graham ,R,SC 
80,Confident President Trump understands the damage done to our national security by Edward Snowden and the lives he p… https://t.co/C9R8tVaP3t,Lindsey Graham ,R,SC 
81,"The old adage 'Live by the sword, die by the sword’ will eventually come into play for Vladmir Putin.",Lindsey Graham ,R,SC 
82,"How does this eventually end?  

The Russian people will reach a tipping point where they tire of Putin and his cro… https://t.co/jNI7z7krqv",Lindsey Graham ,R,SC 
83,"To all those standing up for freedom and decency in Putin’s Russia, you have my admiration and total support.",Lindsey Graham ,R,SC 
84,It goes without saying that you oppose Putin at your own peril and people like Mr. Navalny are on the right side of… https://t.co/n8MMA1Tjlx,Lindsey Graham ,R,SC 
85,"Very sad situation involving Alexei Navalny, one of the leading opposition figures in Russia against Vladmir Putin’… https://t.co/GiZVRK0bIg",Lindsey Graham ,R,SC 
86,"What you saw last night from President Obama was a downward spiral – from “Hope” to “Hate.”
 
I hope the American p… https://t.co/T49BIM3z1e",Lindsey Graham ,R,SC 
87,"Ask the Arabs and Israelis who was more dangerous: 

President Obama: Who signed the Iran nuclear deal. 

OR

Presi… https://t.co/xfBsctxjd2",Lindsey Graham ,R,SC 
88,"As to former Secretary @HillaryClinton:  

Why don’t you ask the victims of ISIS -- the Yazidi women, the residents… https://t.co/bGv3ghEAeF",Lindsey Graham ,R,SC 
89,"The Obama Years:  

➡️ Pathetically weak foreign policy (ISIS, Iran nuclear deal).
➡️ Slow-growth, weak economy.
➡️… https://t.co/fBwYl7KQux",Lindsey Graham ,R,SC 
90,"Barack Obama may have taken his job seriously, but the results of his 8 years as President is why we have… https://t.co/TnlqzPNNm5",Lindsey Graham ,R,SC 
91,"President @BarackObama and Secretary @HillaryClinton give sore losers a bad name.  

https://t.co/qlgKNbHOIF",Lindsey Graham ,R,SC 
92,"The wheels of justice are turning.  

It is imperative we restore trust to a broken system and the only way that is… https://t.co/9fIVpunRt4",Lindsey Graham ,R,SC 
93,"Tonight, Jill Biden did a very good job representing herself and Joe in the causes they believe in.  

She’s an out… https://t.co/mnng0GaSx2",Lindsey Graham ,R,SC 
94,"Putting AOC in the corner at the #DemocraticConvention will not hide the fact that she’s the co-pilot, along with o… https://t.co/khskRaUNxz",Lindsey Graham ,R,SC 
95,"It’s painfully obvious The Squad with @AOC,  @BernieSanders, and Elizabeth Warren are in control of the Democratic… https://t.co/2mkDORy8Mj",Lindsey Graham ,R,SC 
96,I would urge the Department of Justice to actively pursue prosecution of the perpetrators of this horrific attack.”,Lindsey Graham ,R,SC 
97,"They taunted and tortured this individual before severely injuring him. 

The group responsible are great candidate… https://t.co/VuvHU5joWR",Lindsey Graham ,R,SC 
98,"So much for ‘peaceful protests’ in Portland. 

This shocking attack by a mob against a young man in the streets of… https://t.co/MDG51Qc4MI",Lindsey Graham ,R,SC 
99,"It is because of their courage that we can celebrate 100 years of women’s contributions to our democracy.  

They c… https://t.co/FtHyQbeyvf",Lindsey Graham ,R,SC 
100,"The United States made a great choice with passage of the 19thAmendment.  

Today we celebrate those who fought for… https://t.co/hljM0TZSTg",Lindsey Graham ,R,SC 
101,The biggest problem facing the Middle East and other parts of the world is the fact that women’s voices are shut ou… https://t.co/N4drTKQaSv,Lindsey Graham ,R,SC 
102,We celebrate today the 100th anniversary of the #19thAmendment to the Constitution giving women the right to vote.… https://t.co/buxeaifCHd,Lindsey Graham ,R,SC 
103,"President Trump has appointed conservative judges, rebuilt the military, destroyed ISIS, cut taxes and regulations,… https://t.co/ST0YGrcebK",Lindsey Graham ,R,SC 
104,It is what it is. Without @BarackObama there would be no @realDonaldTrump.,Lindsey Graham ,R,SC 
105,"I remember a slow-growth economy, a weakened military, ISIS raging, Iran emboldened, China eating our lunch, busine… https://t.co/9Y8G6rzin9",Lindsey Graham ,R,SC 
106,My view of what life was like after the Obama presidency is much different than that of @MichelleObama...,Lindsey Graham ,R,SC 
107,"Speaking of normal.....

If @BernieSanders socialist economic policies, pacifist foreign policy, and weakness on la… https://t.co/SRJ13vDPbJ",Lindsey Graham ,R,SC 
108,"I’m sure I’ve left out many other things….but not a bad first term. 

Unlike John Kasich I believe we are on the ri… https://t.co/bRxraBmSie",Lindsey Graham ,R,SC 
109,"▶️ Negotiated peace agreement between UAE and Israel.

▶️ Stood up to China.

▶️ Stopped caravans from Central Amer… https://t.co/uTDuL7BYky",Lindsey Graham ,R,SC 
110,"▶️Rebuilt our military.

▶️ Withdrew from the Iran nuclear deal.

▶️ Replaced NAFTA with USMCA.

▶️ Placed travel b… https://t.co/g2yLcBiJXv",Lindsey Graham ,R,SC 
111,"In Case You Missed It @JohnKasich 

President @realdonaldTrump has:

▶️ Appointed and the Senate has confirmed over… https://t.co/UvmBiNEM5R",Lindsey Graham ,R,SC 
112,"To those who suggest a pardon of Edward Snowden for his treasonous acts, you are doing a great disservice to those… https://t.co/gJTTcaNRhs",Lindsey Graham ,R,SC 
113,I’m confident President Trump understands the crimes committed by Snowden resulted in American forces – and those w… https://t.co/IQoOQ0sgYg,Lindsey Graham ,R,SC 
114,I hope Edward Snowden enjoys the money he is making in Russia and if he ever does step foot in the United States ag… https://t.co/yTNrW2UETe,Lindsey Graham ,R,SC 
115,"Very sad to hear of the passing of Robert Trump.  

He was a successful businessman and philanthropist who led a co… https://t.co/23VRBr3LMs",Lindsey Graham ,R,SC 
116,Truly amazing was his time as a Navy pilot during World War II where he was awarded the Distinguished Flying Cross.… https://t.co/FWgIUQipHA,Lindsey Graham ,R,SC 
117,"Very sad to hear of the passing of Senator @johnthune’s father, Mr. Harold Thune.  
 
What an incredible life — Nav… https://t.co/TmYsprdzP3",Lindsey Graham ,R,SC 
118,"Hoping President Trump’s brother, Robert, makes a full recovery.  Thoughts and prayers are with him and his family.

https://t.co/NZFiie0afD",Lindsey Graham ,R,SC 
119,"Iran is still the largest state sponsor of terrorism in the world.  

As the Iranian military grows, it sets a coll… https://t.co/Ve3T9Suddd",Lindsey Graham ,R,SC 
120,"The United Nations Security Council overwhelmingly rejected an extension of the Iranian arms embargo.  

This was a… https://t.co/tYq72PuCvV",Lindsey Graham ,R,SC 
121,I'll be speaking with @TGowdySC tonight at 9:00 pm on Fox News Channel as he serves as the guest host for… https://t.co/Uh8BbTSgEh,Lindsey Graham ,R,SC 
122,Great opportunity for the freedom loving world to make a difference.,Lindsey Graham ,R,SC 
123,As facts continue to pour in it is increasingly clear tremendous human rights violations against protesters in Bela… https://t.co/QEc02oR51s,Lindsey Graham ,R,SC 
124,"I encourage President Trump, the European Union, and other freedom loving nations to use sanctions authorities to h… https://t.co/aTel4MZOu6",Lindsey Graham ,R,SC 
125,"To the Trump administration, Congress, and world at large: 

Beware of ‘little green men’ from Russia going into Be… https://t.co/ZmblaQBDHO",Lindsey Graham ,R,SC 
126,I urge all those who believe in freedom and democracy to stand with the people of Belarus who are demanding a bette… https://t.co/ispKavDUB6,Lindsey Graham ,R,SC 
127,I stand with the people of #Belarus who are pushing back against a sham election of one of the most autocratic and… https://t.co/9p5qoNvp6e,Lindsey Graham ,R,SC 
128,"@nytimes I very much appreciate Inspector General Horowitz, Attorney General Barr, U.S. Attorney Durham, and FBI Di… https://t.co/b31LDUh94v",Lindsey Graham ,R,SC 
129,"@nytimes You don’t have to be Sherlock Holmes to figure this out.  

Just look at their words and actions.",Lindsey Graham ,R,SC 
130,"@nytimes * Today, an FBI lawyer will plead guilty to altering a document submitted to the FISA Court as part of the… https://t.co/j7OT7nVpEv",Lindsey Graham ,R,SC 
131,@nytimes * The FBI and DOJ engaged in improper and illegal activity to obtain a warrant against an American citizen… https://t.co/j8G385A2YZ,Lindsey Graham ,R,SC 
132,"To the liberal media including the @nytimes, you are missing the point. 

This not a conspiracy theory.  

These ar… https://t.co/RVnFIpwNUg",Lindsey Graham ,R,SC 
133,"Coronavirus has been a wakeup call for America.  
 
We must break our dependency on China and bring the production… https://t.co/zfOvWWQQGR",Lindsey Graham ,R,SC 
134,"However, there is no issue as to whether or not she is an American citizen.  

She was born in the United States in… https://t.co/gnr7t4nVUe",Lindsey Graham ,R,SC 
135,There are plenty of issues to find disagreement with @KamalaHarris regarding her record as Senator or as a Vice Pre… https://t.co/fiZhtm7mI4,Lindsey Graham ,R,SC 
136,"Great visit to @ZeusTubing in Orangeburg. 

Zeus is a great #MADEinUSA  story which makes tubing for our medical su… https://t.co/6z8DaRJdXl",Lindsey Graham ,R,SC 
137,This is an incredible feat of diplomacy by President Trump and his team which will truly change the face of the Mid… https://t.co/35gTEuO7OQ,Lindsey Graham ,R,SC 
138,@realDonaldTrump @netanyahu @MohamedBinZayed Going forward the biggest winners will be those who pursue peaceful co… https://t.co/2l7zhbzqvs,Lindsey Graham ,R,SC 
139,@realDonaldTrump It will also hopefully set in motion the winding down of generational conflict between the Arab wo… https://t.co/FWlWux47kj,Lindsey Graham ,R,SC 
140,@realDonaldTrump Today’s historic agreement between the State of Israel and the UAE is a sea change in Middle East… https://t.co/PN47fEhNiL,Lindsey Graham ,R,SC 
141,This is an incredible feat of diplomacy by President @realDonaldTrump and his team which will truly change the face… https://t.co/HbIyRjJuWZ,Lindsey Graham ,R,SC 
142,"Senator @KamalaHarris will be a formidable opponent.  

She is smart, aggressive, and has fully bought in to the De… https://t.co/yXHSvUadKe",Lindsey Graham ,R,SC 
143,"RT @seanhannity: #HANNITY TONIGHT: Chicago chaos, Portland riots &amp; Biden's latest blunders. Guests: @DBongino, @GeraldoRivera, @AriFleische…",Lindsey Graham ,R,SC 
144,Speaking with @seanhannity tonight at 9:20 pm about the latest updates from Senate Judiciary Committee on the… https://t.co/hjZs8hw3F4,Lindsey Graham ,R,SC 
145,"Speaking with Josh Kimbrell on Greenville's Christian Talk Radio at 5:00 pm.

WATCH:
https://t.co/tRZtB1faD6",Lindsey Graham ,R,SC 
146,"Mr. President, could not agree more.  

As I said today: Trevor Lawrence, the Clemson QB, is ready to play and I wa… https://t.co/smeTfaoGEY",Lindsey Graham ,R,SC 
147,"I’m with Trevor Lawrence.   

He wants to play and I want to watch him play.  

#WeWantToPlay https://t.co/VM7NntiKTX",Lindsey Graham ,R,SC 
148,"And here:

https://t.co/y1FreX8IY2",Lindsey Graham ,R,SC 
149,"Speaking at Bob Jones University School of Health Professions.

WATCH LIVE:
https://t.co/W9dThQUi7r",Lindsey Graham ,R,SC 
150,"Combatting criminal gangs should be the focus of local, state, and federal officials to bring some semblance of ord… https://t.co/ifEchFggZT",Lindsey Graham ,R,SC 
151,"With all due respect to the mayor of Chicago:

The problems in Chicago are not a lack of gun laws — but a lack of w… https://t.co/YV0waotsEw",Lindsey Graham ,R,SC 
152,"Due to President Trump and his administration's involvement, I see for the first time a real opportunity to end thi… https://t.co/273BTJch6g",Lindsey Graham ,R,SC 
153,"Very closely following developments in Afghanistan regarding recent prisoner release.

Expect the Taliban to partic… https://t.co/R5Vjo5nrHj",Lindsey Graham ,R,SC 
154,"RT @senjudiciary: Newly Declassified Document Indicates FBI Misled Congress on Reliability of Steele Dossier

https://t.co/FokVCeNVYZ",Lindsey Graham ,R,SC 
155,RT @senjudiciary: “The FBI did to the Senate Intelligence Committee what the Department of Justice and FBI had previously done to the FISA…,Lindsey Graham ,R,SC 
156,"You will want to catch my interview with @MariaBartiromo this morning at 10:00 am on Fox News @SundayFutures.  

We… https://t.co/C4ZoXTFZBh",Lindsey Graham ,R,SC 
157,@realDonaldTrump I appreciate the President taking this decisive action but would much prefer a congressional agree… https://t.co/b4hfYr4t6C,Lindsey Graham ,R,SC 
158,Great decision by President @realDonaldTrump to use executive orders to continue the federal unemployment supplemen… https://t.co/dggUZLTtjp,Lindsey Graham ,R,SC 
159,"He helped engineer the collapse of the Soviet Union and was one of the greatest national security minds of his generation.  

May he RIP.",Lindsey Graham ,R,SC 
160,"Very sad to hear of the passing of Brent Scowcroft. 

For years he served his country with distinction at the highe… https://t.co/KzwcgyfJjI",Lindsey Graham ,R,SC 
161,"In case you haven’t noticed this is the Trump Republican Party with many different views. 

Those who don’t underst… https://t.co/xnjEEM4Evc",Lindsey Graham ,R,SC 
162,"It’s been a good week for President @realDonaldTrump and the @GOP.

▶️ Big win for @BillHagertyTN in Tennessee who… https://t.co/NEaAen3e9Z",Lindsey Graham ,R,SC 
163,"Stand firm, Mr. President, in pushing for policies which continue to grow our economy and help those truly in need.",Lindsey Graham ,R,SC 
164,"The federal government can help, but the feds should not bail out state and local governments for years – and in so… https://t.co/5RxjZk7AC1",Lindsey Graham ,R,SC 
165,"Unfortunately, Democrats continue to insist on policies which slow down economic recovery as well as insist on bail… https://t.co/HLZxPDriqU",Lindsey Graham ,R,SC 
166,• helping local and state governments make the necessary preparations to safely reopening schools.,Lindsey Graham ,R,SC 
167,"Republicans priorities in Phase IV should be:

• continue strengthening our economic recovery.

• moving the produc… https://t.co/u5oYUP6Bx5",Lindsey Graham ,R,SC 
168,"Very disappointed the negotiations on a Phase IV package have stalled.  
 
The new unemployment numbers released ea… https://t.co/eFsz93bYjD",Lindsey Graham ,R,SC 
