,tweet,politican
82,"Biden’s energy proposal is:
-Out of touch
-Guaranteed to undermine America’s energy independence
-Going to increase… https://t.co/e0SG6nNnCp",Cruz
83,"While @NYCMayor continues to kowtow to Leftist mobs  &amp; allow statues &amp; memorials to be destroyed &amp; vandalized, it’s… https://t.co/cAar5fGRR6",Cruz
84,The #DC school voucher program empowers students and families of all backgrounds with more opportunity. @JoeBiden &amp;… https://t.co/AtbjAkrt8x,Cruz
85,Great move by POTUS to improve America’s infrastructure &amp; create more jobs. It’s time for Congress to take up &amp; pas… https://t.co/o5bDynZQOM,Cruz
86,"Excellent op-ed by @Heritage President @KayColesJames. Now, more than ever, leaders need to stand up to the Leftist… https://t.co/5Qy1261g5s",Cruz
87,Glad to see @GovWaste's annual #PigBook is out to shine a powerful light on the worst pork spending in Washington.… https://t.co/15lxinkgbT,Cruz
88,"“Expressive conduct that's untethered to sound constitutional &amp; moral reasoning, such as the anarchic destruction o… https://t.co/aOVe1mzRuc",Cruz
89,I couldn't agree more with @AndyPuzder. It’s painfully clear Biden doesn’t understand the impact tax hikes have on… https://t.co/dY93vspm8E,Cruz
90,In the coming weeks Congress will take up new bipartisan language clarifying &amp; expanding the mandatory sanctions th… https://t.co/uLSFGjx1tQ,Cruz
91,Grateful for the @USMC &amp; all the men and women of our U.S. Armed Forces who are working to combat this public healt… https://t.co/EZhmhtorR1,Cruz
92,"Under POTUS &amp; Senate GOP leadership, energy producers have ushered in a new era of opportunity &amp; innovation. We'e s… https://t.co/gnlXeAzKUI",Cruz
93,Just a reminder on this #TaxDay that Joe Biden and the Democrats want to raise your taxes and create more expensive… https://t.co/PQnnQMJWmx,Cruz
94,ATTN #TX: 2020 #TaxDay is here. Today is the deadline to file 2019 income taxes or to request an extension of time… https://t.co/vuzNjwdoxS,Cruz
95,"RT @FreedomWorks: ⚠️ Biden's plan would undermine US energy independence

@SenTedCruz ""Biden plans to pay for this proposal by raising taxe…",Cruz
96,"RT @ASP: Thank you @SenTedCruz  for your time &amp; contribution to #AStartingPoint 

https://t.co/8TRSNPjvwa https://t.co/8z5ZzuufK7",Cruz
97,"Glad to see the admin apply CAATSA sanctions to #NordStream2 &amp; other Russian pipelines. Today’s move, coupled with… https://t.co/mc8e6flTVV",Cruz
98,"If you need more evidence that Dems have abandoned the hard-working men &amp; women of this country, look no further th… https://t.co/k9XimJ8RO4",Cruz
99,"RT @dcexaminer: From @SenTedCruz: ""Biden's plan would undermine US energy independence""
https://t.co/n4O5P0ZDeE",Cruz
100,"The Chinese Communist Party is terrified and as a result they’re lashing out. Unfortunately for CCP officials, I do… https://t.co/wO6hrDFLlw",Cruz
101,".@KXIITV: Sen. Cruz, an outspoken critic of #China, has been banned from China. These new sanctions are mostly symb… https://t.co/i2x6KXKmsn",Cruz
102,"A world without police is a world with much more violent crime.
 
On @ASP, I talk about the communities who will be… https://t.co/g0QPPqhwu5",Cruz
103,"Congrats to @ChrisEvans, @MarkKassen, &amp; the @ASP team on today’s #AStartingPoint launch! I’m proud to join in their… https://t.co/upTFIyc00b",Cruz
104,The death of Border Patrol Agent Enrique Rositas is a stark reminder of the selfless commitment the men &amp; women of… https://t.co/4hmi0AHQW1,Cruz
105,Authoritarian regimes like the Chinese Communist Party fear the truth. I am proud to speak up for the millions who… https://t.co/DAWF8TVRH1,Cruz
106,WATCH: Democrat @RepSpeier pushes the Chinese Communist Party’s propaganda by praising China’s “discipline” with th… https://t.co/pGTspc4alP,Cruz
107,"In the great state of Texas, we support entrepreneurs, innovation, and jobs. If @elonmusk and @Tesla are ready to m… https://t.co/7stO2uC8wx",Cruz
108,NEW from @realDailyWire: Cruz to introduce legislation so governments withholding police protection are liable to p… https://t.co/4bqTJYR9Lq,Cruz
109,This is welcome news among many recent announcements deepening the US-UK alliance. Our British allies play a critic… https://t.co/xLt0blMW07,Cruz
110,America is under attack from far-left domestic terrorists. We need leaders to stand up and defend American unapolog… https://t.co/824cQkkEZB,Cruz
111,"Another deadly weekend in Chicago.
 
When will Democratic leaders realize that demonizing, defunding, and delegitim… https://t.co/SyJBZ10M8M",Cruz
112,Heartbreaking. Innocent New Yorkers continue to pay the price of @NYCMayor’s decision to turn his back on law enfor… https://t.co/uGKLDoIRWN,Cruz
113,Despicable. Leftist mob goes after grieving daughter paying tribute to her fallen father. This should be a time for… https://t.co/NYcyLHSeH8,Cruz
114,.@dallasnews: China imposes sanctions on Ted Cruz over U.S. condemnation of human rights abuses https://t.co/o3X91AIhiu,Cruz
115,NEW from @seanhannity: Senator Ted Cruz will introduce new legislation in the days ahead holding local government o… https://t.co/r8ahFH2NPI,Cruz
116,"RT @SenatorLankford: China’s decision to sanction @IRF_Ambassador, @Marcorubio @SenTedCruz @RepChrisSmith and @CECCgov is further proof the…",Cruz
117,"RT @SenateGOP: Senate Republicans stand together against the Chinese Communist party’s egregious human rights abuses.
 
@SenTedCruz and @Se…",Cruz
118,The US has the full authority to invoke the UN snapback mechanism and restore international sanctions on Iran. The… https://t.co/1HkXRChtGl,Cruz
119,"""Chinese officials announced sanctions against Cruz...Cruz has been one of the most vocal critics of China in recen… https://t.co/07NfoVvSbx",Cruz
120,".@TexasTribune: ""China announced Monday it is issuing sanctions against U.S. Sen. Ted Cruz, R-Texas, and four other… https://t.co/59Vq0h5P42",Cruz
121,This is the right thing to do. The egregious human rights atrocities being committed by the Chinese Communist Party… https://t.co/2tj3rHH0IN,Cruz
122,"To answer @jillianmele’s question, I did not have plans to travel to Beijing, where the CCP commits egregious human… https://t.co/KPPRcJgjPk",Cruz
123,My response to the Chinese Communist Party’s announced sanctions ⤵ https://t.co/LqWkEWNh8T,Cruz
124,I commend Dr. Li-Meng Yan's courage. The Chinese Communist Party is doing everything it can to cover up their respo… https://t.co/TEdDRoG5f7,Cruz
125,"ICYMI in @dcexaminer: ""Cruz is taking action &amp; introducing legislation allowing suits against local officials who f… https://t.co/ZkRijWOBh3",Cruz
126,Deeply saddened to hear of the passing of two @CityofMcAllen PD Officers who were killed in the line of duty today.… https://t.co/xoqWY5z41y,Cruz
127,"REMINDER: Democrats plan to ban fracking would:
-eliminate up to 14 million jobs
-increase household energy costs b… https://t.co/oz0YegSw7K",Cruz
128,This week's #SCOTUS decisions were significant victories in the fight to protect religious liberty for each and eve… https://t.co/oxQ4e3WY4X,Cruz
129,"Now is the time for leaders to stand up and defend America unapologetically.
 
RT if you agree.",Cruz
130,I appreciate @UTSA leadership &amp; #UTSA police taking such swift action to investigate criminal threats emanating fro… https://t.co/iwIzv56vj0,Cruz
131,.@dcexaminer: “Sen. Cruz is taking action and introducing legislation allowing suits against local officials who fa… https://t.co/F8MZA9rzqD,Cruz
132,NEW from @TonyDLeonardi: Ted Cruz releases scathing video saying rioters target black communities. https://t.co/dyp5E08rIG,Cruz
133,We will defend America against violent anarchists. https://t.co/5q9xgSqkTX,Cruz
134,Thank you to #TX police officer Joshua Gonzalez for your bravery and for showing our country the good that can come… https://t.co/iUhfWVucYT,Cruz
135,"This would be a mistake. Banning political ads would:
✅Silence the free speech of candidates, groups, &amp; Americans
✅… https://t.co/V6eJM3u847",Cruz
136,How are we supposed to trust universal mail-in ballots and universal voter registration when activist groups are se… https://t.co/MKUxQPkuH1,Cruz
137,"With another presidential election months away, I’m working in the Senate every day to hold #BigTech accountable to… https://t.co/doYSiQalcx",Cruz
138,".@BillCassidy is right. As we heard from Dr. Epstein, #BigTech in 2016 shifted 2.6M+ votes toward Hilary Clinton &amp;… https://t.co/eSQME49WrK",Cruz
139,Much-needed move by the Trump administration. We must continue to hold Chinese government officials accountable for… https://t.co/acoWhTSTGy,Cruz
140,"Americans want a health care system with more choices, lower premiums, and greater flexibility. 

Biden promises to… https://t.co/o3j29HnWMR",Cruz
141,The same Dems who wanted to ban cows &amp; ground planes to save the environment are shaping Biden’s platform. The Bide… https://t.co/1b48ccVScy,Cruz
142,"#BigTech is out of control, and poses a serious threat to both our First Amendment rights and the future of our dem… https://t.co/C76jdxmBsb",Cruz
143,"Exactly right, @charliekirk11. Universal mail-in voting is not about “public health.” It’s about Democrats trying t… https://t.co/P8q7PEp9S6",Cruz
144,"Unbelievable.
 
The violent mob is:
✖️Destroying the livelihoods of hardworking Americans
✖️Killing innocent childr… https://t.co/mQAz5HLR3z",Cruz
145,"Before #COVID19, Texas helped the US become the world's top producer of oil &amp; natural gas. Proud to work w/… https://t.co/TRBMp82l6v",Cruz
146,Powerful. Every Democrat who thinks it’s a good idea to ‘Defund the Police’ should read this firsthand account from… https://t.co/JyOGyN7SlM,Cruz
147,RT @Mike_Pence: Two Big WINS for Religious Freedom at SCOTUS today. All Americans of faith can be assured that under President @realDonaldT…,Cruz
148,Today's #SCOTUS decisions are significant victories in the fight to protect religious liberty for Americans. I’ll c… https://t.co/2eeXTy6lvk,Cruz
149,"The @WHO can no longer be trusted. It had an obligation to warn the world about the #coronavirus. Instead, the orga… https://t.co/4AkbTBhwlu",Cruz
150,#USMCA was a big win for the Lone Star State &amp; the 2.2M #TX jobs directly dependent on international trade. Today… https://t.co/lwM0JznPV8,Cruz
151,"Rather than follow the Senate’s lead in uniting to condemn #Antisemitism, House Democrats are promoting BDS within… https://t.co/89Lz6oqKOf",Cruz
152,.@FBI Director Christopher Wray is exactly right. The Chinese Communist Party uses global communications infrastruc… https://t.co/Y0YXUOjSis,Cruz
153,"Thank you to @HoustonsFirst's Pastor @GreggMatte for inviting me to join you for an episode of 'Real Life, Real Peo… https://t.co/aa0Gkgmccx",Cruz
154,"RT @GreggMatte: Honored to spend time with 
@tedcruz in early May to talk about life as a public servant during COVID  -19, his role as a f…",Cruz
155,The Chinese Communist Party has forced over one million Uighurs into concentration camps and engaged in ethnic clea… https://t.co/YZGpzkj5i3,Cruz
156,"This is the 1984-style dystopian state the people of Hong Kong fought tirelessly to prevent.
 
We must stand strong… https://t.co/A0TUQ9nYpV",Cruz
157,".@seanhannity: CRUZ MISSILE: The Senator Rips AOC, Says ‘She’s the Base’ Joe Biden is Terrified of in 2020 https://t.co/bwXZv3GY1F",Cruz
158,".@cnsnews: Cruz Blasts 'Deranged' NYT, WashPost for Slanting Trump's Mt. Rushmore Speech as 'Dark, Divisive' https://t.co/0xwis9fTg7",Cruz
159,"Heidi and I join the Guillen family in mourning Spc. Vanessa Guillen, a native Houstonian who courageously chose to… https://t.co/4cjpxQpzHj",Cruz
160,Happy 74th birthday to fellow Texan and former President George W. Bush! https://t.co/6Fej75vOk8,Cruz
161,"If this isn’t pandering to the Leftist mob, I don’t know what is. https://t.co/wGqX17HVxO",Cruz
162,Our dependence on China for life-saving medications is a national security risk. That’s why @ChrisCoons &amp; I introdu… https://t.co/1gUdvBTVky,Cruz
163,A somber reminder of the price our soldiers pay every day for our freedom. Spc. Vincent Sebastian Ibarria was a San… https://t.co/VFnbKaAZkl,Cruz
164,"Today’s Democratic party:
-Supports riots
-Support vandals
-Support anarchists
 
This is not the American way. https://t.co/For3chKpQd",Cruz
165,"Last week, instead of standing up for the lives and rights of all Americans, Senate Democrats showed their unwaveri… https://t.co/jCRqvOBAfX",Cruz
166,"Democrats are so terrified of offending the angry Left that they can’t:
- celebrate Independence Day
- recognize ch… https://t.co/GfGrn6Pzbb",Cruz
167,"May God bless you and your family this Independence Day, and may God continue to bless America. #HappyFourthOfJuly… https://t.co/YHLWABfTox",Cruz
168,America stands with the people of Hong Kong fighting for democracy. We will not be intimidated by the Chinese Commu… https://t.co/V9n73zP5mu,Cruz
169,"This weekend, we celebrate the birth of our nation and the gift of independence. Throughout the history of mankind,… https://t.co/f0Kqw5ZGNw",Cruz
170,"I signed @EmpoweringUSA’s Declaration of Energy Independence. Natural gas means lower costs for families, increased… https://t.co/OIaCmwnCjh",Cruz
171,RT @EmpoweringUSA: Thank you @SenTedCruz for signing the Declaration of Energy Independence. This is a commitment to spread the word about…,Cruz
172,At a time when violent anarchists are fueling the flames of anger and unrest that threaten to tear apart the fabric… https://t.co/kI4HUPzD5r,Cruz
173,"With many Americans out of work &amp; families adjusting to distance learning as a result of #COVID19, now more than ev… https://t.co/pmt2oybE1H",Cruz
174,BREAKING from @DailyCaller: Cruz To Introduce Legislation Holding City Officials Accountable For Injuries From Riot… https://t.co/3fvt7nefZP,Cruz
175,RT @henryrodgersdc: NEW: Sen. Ted Cruz will “soon” introduce legislation that will hold city officials financially responsible for damaged…,Cruz
176,US energy producers have ushered in an energy renaissance and made the US the #1 producer of oil and gas. Maintaini… https://t.co/jWaTwg1Oyh,Cruz
177,"Whether you’re right or wrong, you have the right in this country to speak, to express your views peaceably, under… https://t.co/nXs3gBQydA",Cruz
178,#Antifa is a domestic terrorist organization. It needs to be treated as such. https://t.co/OJ4WjgpP4k,Cruz
179,".@RussVought45 has served @realDonaldTrump and the American people well at the Office of Management and Budget, and… https://t.co/lKFrU3aBL7",Cruz
180,RT @marklevinshow: Sen. Mike Lee exposes Democrat Party.  Senate Democrats REFUSED to vote to condemn the violent mob.  The mob is made up…,Cruz
181,"WATCH: Democrats just blocked @SenMikeLee’s resolution to condemn mob violence. As our cities burn, as our children… https://t.co/C0uY772KmV",Cruz
182,“Cruz said he would not allow Doug Benevento's nomination for EPA deputy administrator to move forward until the… https://t.co/OACFeA9Yuv,Cruz
183,NEW from @bhweingarten: Cruz has been a stalwart opponent of the Chinese Communist Party. The #TX Republican has pu… https://t.co/Ud6BRvI70U,Cruz
184,.@cnsnews: Sen. Cruz: 'We Need Leaders to Stand Up and Defend America Unapologetically' https://t.co/7y1DV6g5aD,Cruz
185,"RT @FDRLST: 'The Chinese regime fears sunlight. It fears the truth. ... Tyranny thrives in darkness.'
https://t.co/v4Ap8OigYD",Cruz
186,.@NBCNews: June #JobsReport is a big positive. https://t.co/gAUCW6Q7wd,Cruz
187,"June #JobsReport shows US jobs increased by 4.8 million, unemployment rate fell to 11.1%

https://t.co/QgFeBEHXAB https://t.co/P7wetWMO7f",Cruz
188,"Yesterday @stevenmnuchin1 &amp; I hosted a roundtable discussion with community bank leaders, including @VistaBank’s… https://t.co/qSv35vRzN3",Cruz
189,The First Amendment does not protect violence. Every American has the right to peaceably protest. They don’t have t… https://t.co/qncRCC5YhD,Cruz
190,"The far Left hates America. They’ve let violent anarchists harm our children and destroy our communities.
 
Enough… https://t.co/78AZVOUdX4",Cruz
191,"I stand with the men and women of law enforcement across this country.
       
I stand with those who risk their li… https://t.co/46shzHcK14",Cruz
192,RT @seanhannity: #HANNITY: Lawlessness explodes in Dem cities. Exclusive interview with parents who want CHOP shut down after their 19-year…,Cruz
193,"RT @SenTedCruz: UP NEXT: Joining @seanhannity at ~8:00pm CT to discuss the need to stop the violence, shut down the ‘autonomous zones,’ and…",Cruz
194,RT @JoeTalkShow: amazing live interview with @tedcruz.  Are these violent vandals and protesters really protected by the #1stAmendment?  An…,Cruz
195,"UP NEXT: Joining @seanhannity at ~8:00pm CT to discuss the need to stop the violence, shut down the ‘autonomous zon… https://t.co/EJDzPbhPYH",Cruz
196,TUNE IN NOW: On air with @JoeTalkShow to talk about the dangers of the radical Left’s ‘defund’ movement and more.… https://t.co/b0PZkM5zEp,Cruz
197,Sexual assault is horrific and must never be tolerated. I’m proud to join @SenGillibrand in a bipartisan effort to… https://t.co/mk1m8Qwm7z,Cruz
198,"Every child – regardless of their ethnicity and zip code – deserves access to an excellent education.
https://t.co/QNCxDI52yt",Cruz
199,"RT @AustinChamber: Today the USMCA will enter into force. Thank you @JohnCornyn, @SenTedCruz, @RepBillFlores, @RepRWilliams, @RepLloydDogge…",Cruz
0,RT @realDonaldTrump: WELCOME BACK BASEBALL! https://t.co/dhLSfNkI7L,Pence
1,"RT @WhiteHouse: ""All families should be empowered to make the decision that is right for their own circumstance."" https://t.co/RnmqOmkPJx",Pence
2,"RT @WhiteHouse: The United States has conducted more than 51 million Coronavirus tests, and we are surging testing to hotspots. https://t.c…",Pence
3,"RT @WhiteHouse: ""Our strategy to safely reopen schools mirrors our approach nationwide.""

Shelter those at highest risk, and allow those at…",Pence
4,RT @Mike_Pence: Protecting Religious Freedom at home and abroad is a foreign policy priority for the United States of America. We cherish t…,Pence
5,"RT @Mike_Pence: As I told Archbishop @Elpidophoros today, America will stand firm with the Greek Orthodox Church in the call for Hagia Soph…",Pence
6,"RT @WhiteHouse: As we make progress toward therapeutics and a vaccine, President @realDonaldTrump is reminding Americans to wear masks and…",Pence
7,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/4Hy92b3kD7,Pence
8,"RT @Mike_Pence: Honored to speak with @CWforA today, an organization that has been protecting &amp; promoting the sacred values of faith, famil…",Pence
9,"RT @SecondLady: Enjoyed visiting Grey Ghost Bakery - a #Veteran and #MilitarySpouse owned business! With the help of the @SBAgov, owners Ka…",Pence
10,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a news conference https://t.co/eNMavhb1e4,Pence
11,"RT @Mike_Pence: Because of the partnership we forged with Governors, the whole-of-America response President @realDonaldTrump initiated, th…",Pence
12,"RT @Mike_Pence: Nearly 10,000 tests per day are being performed in South Carolina and beginning at the end of this week, the federal govern…",Pence
13,RT @Mike_Pence: From President @realDonaldTrump &amp; our Admin to the people of South Carolina: We're with you &amp; we’re going to work closely w…,Pence
14,"RT @Mike_Pence: To Open Up America Again, we need to open up schools again. Thank you, @UofSC for the productive conversation. Though the r…",Pence
15,"RT @Mike_Pence: Thank you, Governor @henrymcmaster for welcoming @SecondLady and I to South Carolina. The Federal Government is fully equip…",Pence
16,"RT @Mike_Pence: Wheels up to South Carolina with @SecondLady,@BetsyDeVosEd, and @SeemaCMS. Looking forward to meeting with Governor @henrym…",Pence
17,"RT @realDonaldTrump: We are United in our effort to defeat the Invisible China Virus, and many people say that it is Patriotic to wear a fa…",Pence
18,"RT @Mike_Pence: In May, @NASA and @SpaceX returned Americans astronauts @AstroBehnken and @Astro_Doug to space on an American rocket from A…",Pence
19,"RT @Mike_Pence: With new direction and support from President @realDonaldTrump, @NASA has pressed ahead with testing the Orion spacecraft,…",Pence
20,RT @Mike_Pence: President @realDonaldTrump signed Space Policy Directive-1 to refocus American human space exploration. @NASA’s Artemis pro…,Pence
21,"RT @Mike_Pence: Today, America celebrates Space Exploration Day! Under President @realDonaldTrump’s leadership, we are launching a new era…",Pence
22,"RT @Mike_Pence: On today’s call America’s Governors, we discussed our Administrations full support to states that are seeing rising cases.…",Pence
23,"RT @Mike_Pence: The Eagle has landed! On this day in 1969, American astronauts Buzz Aldrin &amp; Neil Armstrong took their first steps on the m…",Pence
24,RT @Mike_Pence: Statement on the Passing of Congressman John Lewis: https://t.co/gqLv0mMEes,Pence
25,RT @Mike_Pence: Hello Wisconsin! Happy to be here in the Badger State with @RepGrothman and @RepBryanSteil where the #USMCA is helping Amer…,Pence
26,"RT @SecondLady: Yesterday, I had the pleasure of visiting beautiful @ShenandoahNPS with @SecBernhardt. Thank you to our @NatlParkService em…",Pence
27,"RT @Mike_Pence: To Open Up America Again we need to Open Up Schools Again. It is what's best for our students, our families, our economy an…",Pence
28,RT @Mike_Pence: We’re incredibly grateful for the hard working men &amp; women of the Louisiana State EOC. Each &amp; every person at the EOC have…,Pence
29,RT @Mike_Pence: Just landed in the Bayou State. Today I’ll be visiting @LSU to discuss reopening schools as well as the State Emergency Ope…,Pence
30,"RT @Mike_Pence: Heading to the great state of Louisiana for a briefing with @LouisianaGov, @SenBillCassidy and @SenJohnKennedy and to meet…",Pence
31,"RT @WhiteHouse: “I can assure you that while some are talking about defunding the police, under this President and this Administration, we’…",Pence
32,RT @Mike_Pence: We also discussed the mental and physical benefit of in-person learning and the importance reopening America’s schools. We…,Pence
33,"RT @Mike_Pence: On today’s call with America’s Governors, the @WhiteHouse Coronavirus Task Force ensured states that as some areas see case…",Pence
34,"RT @WhiteHouse: Pastor Perry Cleek, pastor of Lighthouse Baptist church in Tennessee, shares why his church chose to give $1,000 to every m…",Pence
35,RT @Mike_Pence: It is unconscionable that Democrats actually want to defund the police. President @realDonaldTrump and this Administration…,Pence
36,RT @Mike_Pence: We Back the Blue! Honored to join President @realDonaldTrump’s roundtable with Americans positively impacted by Law Enforce…,Pence
37,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a roundtable https://t.co/zWvyV2zQce,Pence
38,"RT @Mike_Pence: President @realDonaldTrump &amp; this Administration are listening, learning &amp; leading. Yesterday, Joe Biden referred to the po…",Pence
39,"RT @Mike_Pence: On behalf of President @realDonaldTrump &amp; our entire Administration, know this: We have your back. We support you. We love…",Pence
40,RT @Mike_Pence: It was my honor to be at the @FOPLodge5 with some amazing men and women of law enforcement today! President @realDonaldTrum…,Pence
41,RT @Mike_Pence: To the men and women of @FOPLodge5: We know that you’re the best of us. We know that you put your lives on the line because…,Pence
42,RT @Mike_Pence: On behalf of President @realDonaldTrump: We Back the Blue! https://t.co/79A57FRmU5,Pence
43,RT @Mike_Pence: Honored to be speaking at the @FOPLodge5 in Philadelphia. Watch LIVE: https://t.co/Q6sulBnE7U,Pence
44,RT @Mike_Pence: The @WhiteHouse Coronavirus Task Force met today to discuss the impact of closed schools on millions of American families &amp;…,Pence
45,RT @WhiteHouse: LIVE: President @realDonaldTrump signs joint declaration with President @lopezobrador_ https://t.co/it0nN1iEo2,Pence
46,"RT @WhiteHouse: Today, the Supreme Court has once again vindicated the conscience rights of people of faith.

Statement from the Press Secr…",Pence
47,RT @Mike_Pence: There are real physical and mental costs for children deprived of an in classroom setting. The services and counseling chil…,Pence
48,RT @Mike_Pence: Two Big WINS for Religious Freedom at SCOTUS today. All Americans of faith can be assured that under President @realDonaldT…,Pence
49,RT @Mike_Pence: LIVE: The @WhiteHouse Coronavirus Task Force Holds a Press Briefing. https://t.co/NOwQUuZoYW,Pence
50,RT @SecondLady: It was an honor today to join @WeArePREVENTS in launching the national public health campaign called REACH. As the Lead Amb…,Pence
51,RT @SecondLady: Thank you to @POTUS for prioritizing getting our students &amp; teachers back in the classroom in a safe and responsible way. T…,Pence
52,RT @WhiteHouse: Inside today’s White House summit on reopening American schools: https://t.co/A68ueVC88u https://t.co/f0tlQRW7iF,Pence
53,"RT @WhiteHouse: For the wellbeing of our children and country, students must begin safely learning again and receiving supportive services…",Pence
54,RT @Mike_Pence: President @realDonaldTrump's action in suspending all travel from China at the end of January bought our Nation valuable ti…,Pence
55,RT @Mike_Pence: The WHO let the world down by not informing the wider world of this pandemic as it began in China. It's no surprise that Jo…,Pence
56,"RT @Mike_Pence: President @realDonaldTrump has made it clear, as we Open Up America Again we need to Open Up America’s Schools. https://t.c…",Pence
57,"RT @WhiteHouse: Dr. Sally Goza, Pediatrician and President of @AmerAcadPeds, explains what we know about the importance of school for child…",Pence
58,"RT @WhiteHouse: President @realDonaldTrump: ""It's so important to open our schools."" https://t.co/KFcwLcVuie",Pence
59,"RT @WhiteHouse: ""Because of what our healthcare workers have done—because of the innovation and the medicines that we've been able to make…",Pence
60,"RT @Mike_Pence: Today’s roundtable was one more installment in President @realDonaldTrump’s commitment to make sure that our states, famili…",Pence
61,RT @Mike_Pence: We are grateful to parents around America who stepped up like never before to become the teachers for their children and we…,Pence
62,RT @Mike_Pence: It's important that we reopen schools for academic &amp; intellectual development but it's also vitally important that we remem…,Pence
63,RT @Mike_Pence: The @WhiteHouse Coronavirus Task Force had a good call with Governors. Reopening schools is first and foremost about Americ…,Pence
64,RT @realDonaldTrump: SCHOOLS MUST OPEN IN THE FALL!!!,Pence
65,"RT @Mike_Pence: Good meeting of the @WhiteHouse Coronavirus Task Force today. As we see cases rise in some areas, we are ensuring states ha…",Pence
66,"RT @Mike_Pence: Happy Independence Day, America! 🇺🇸 https://t.co/UDfyaZkba7",Pence
67,RT @Mike_Pence: Productive briefing with the @GovRonDeSantis. Thank you for your leadership during this unprecedented time. We stand strong…,Pence
68,RT @Mike_Pence: Just landed in Florida for a briefing with @GovRonDeSantis on the Coronavirus. We’re all in this together.,Pence
69,RT @Mike_Pence: It was my honor and privilege to welcome 16 remarkable individuals from every walk of life to the @WhiteHouse as they offic…,Pence
70,RT @Mike_Pence: Wheels up to meet with @GovRonDeSantis and bring our message to the people of Florida. We are with you and we will make sur…,Pence
71,RT @WhiteHouse: LIVE: President @realDonaldTrump at Spirit of America Showcase https://t.co/xLIniJuTLs,Pence
72,RT @Mike_Pence: Today’s jobs report is evidence that the American economy is coming back strong and it’s a testament to the resilience and…,Pence
73,RT @Mike_Pence: We’ll keep opening up America and get the American people back to work. https://t.co/Z82nqbzFhR,Pence
74,RT @Mike_Pence: Watch LIVE as we officially welcome 16 new Americans to the United States of America! https://t.co/S9Y1q3yUq7,Pence
75,"RT @Mike_Pence: President @realDonaldTrump has cut taxes, rolled back regulation, fought for free and fair trade, unleashed American energy…",Pence
76,"RT @WhiteHouse: Jobs, jobs, jobs! https://t.co/o8Fr6DDePy",Pence
77,"RT @Mike_Pence: It’s jobs day in America and the month of June brought another HUGE job increase, crushing all expectations!
 
Under the le…",Pence
78,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a briefing https://t.co/cWuZh8q05V,Pence
79,RT @WhiteHouse: 4.8 million jobs added—the biggest monthly gain ON RECORD! 🇺🇸 https://t.co/nP0smbdwqq,Pence
80,RT @Mike_Pence: We’re all in this together. https://t.co/bNucCtfY6C,Pence
81,RT @Mike_Pence: Help is on the way for our amazing health care workers in Arizona and around the Country. We will spare no expense to provi…,Pence
82,RT @Mike_Pence: To the people of Arizona: We’re with you and we’ll make sure you have whatever you need to meet this moment. https://t.co/a…,Pence
83,"RT @Mike_Pence: Thank you, Governor @dougducey for today’s briefing and your strong leadership to Slow the Spread in Arizona. Our Message t…",Pence
84,RT @Mike_Pence: Just arrived in Phoenix. Looking forward to having a productive meeting and briefing on the Coronavirus with Governor @doug…,Pence
85,"RT @Mike_Pence: Today marks a HISTORIC day for our Nation! On January 29, 2020 President @realDonaldTrump signed the #USMCA into law and to…",Pence
86,RT @Mike_Pence: Heading to Arizona with @DHS_Wolf and members of the @WhiteHouse Coronavirus Task Force to meet with Governor @dougducey.…,Pence
87,"RT @Mike_Pence: Honored visit US Public Health Service Headquarters in Rockville, MD to pay a debt of gratitude to some amazing women &amp; men…",Pence
88,RT @Mike_Pence: The ability for American families to choose where their child goes to school should not be based on zip code or income. Tod…,Pence
89,RT @WhiteHouse: The Paycheck Protection Program has proven to be a lifeline for entrepreneurs all over America—ensuring they can keep their…,Pence
90,RT @Mike_Pence: It was a pleasure to speak with @SBAList today to stand firm with what they are doing to protect the lives of the unborn. L…,Pence
91,"RT @Mike_Pence: After today’s disappointing decision by SCOTUS, one thing is clear: We need more Conservative justices on the U.S. Supreme…",Pence
92,RT @Mike_Pence: Good meeting with the @WhiteHouse Coronavirus Task Force and America’s Governors. We are continuing to work with all of our…,Pence
93,"RT @Mike_Pence: Thank you, @GovAbbott for the briefing in Dallas &amp; for your strong leadership putting the health of Texans first. As cases…",Pence
94,"RT @Mike_Pence: The foundation of America is freedom, and the foundation of freedom is faith. The Bible says, “where the Spirit of the Lord…",Pence
95,"RT @Mike_Pence: I believe with all my heart that if we hold fast to Him that we will see our way through these challenging times, we will r…",Pence
96,RT @Mike_Pence: President @realDonaldTrump and our Administration celebrate freedom every day by upholding the ideals on which this Nation…,Pence
97,"RT @Mike_Pence: Thank you, @firstdallas &amp; @robertjeffress for an inspiring Celebrate Freedom Sunday! The Bible tells us, “it was for freedo…",Pence
98,RT @Mike_Pence: Nearly half of those testing positive are Americans under the age of 35 and those that are requiring to be hospitalized is…,Pence
99,"RT @Mike_Pence: We will continue to support America’s Governors as we see cases increase, particularly in states across the Sun Belt. https…",Pence
100,"RT @Mike_Pence: Because of the leadership of President @realDonaldTrump, our partnership with America’s Governors, and the innovation of ou…",Pence
